hhid,TFPRfei,TFPQfei
3.205024e6,0.9007721,1.0579793
3.205025e6,1.5092043,1.2657777
3.205026e6,0.504265,0.6631416
3.205027e6,1.2957667,1.1646569
3.205028e6,0.7285498,0.8275011
3.205029e6,1.1780937,0.9660577
3.20503e6,1.2477831,1.1609358
3.205031e6,0.7207141,0.82856596
3.205032e6,0.58767974,0.8333561
3.205033e6,1.2101183,1.1521477
3.205034e6,0.82767475,0.97805077
3.205035e6,0.6241106,0.8914479
3.205036e6,1.1577225,1.1128851
3.205037e6,0.576513,0.7765267
3.205038e6,1.0909165,1.0240439
3.205039e6,1.6699123,1.4265423
3.20504e6,0.60720444,0.76785785
3.205041e6,0.5665567,0.77706
3.205042e6,1.2732801,1.2139183
3.205043e6,1.4288125,1.2162449
3.205044e6,1.2134933,1.0997559
3.205045e6,1.2590934,1.2796531
3.205046e6,0.35564044,0.5868409
3.205047e6,0.5616492,0.7784877
3.205048e6,0.9315546,1.0208544
3.205049e6,0.5248247,0.7403815
3.20505e6,1.1991075,1.110297
3.205051e6,1.2000445,1.0388823
3.205052e6,1.31702,1.1611298
3.205053e6,0.48416054,0.67235804
3.205054e6,1.0917389,1.040163
3.205055e6,0.43574676,0.6166946
3.205056e6,1.354634,1.1725813
3.205057e6,1.3200965,1.2114846
3.205058e6,1.590552,1.3695158
3.205059e6,1.5457157,1.2652109
3.20506e6,1.508053,1.2348537
3.205061e6,1.5386269,1.3629414
3.205062e6,0.92230445,0.94465375
3.205063e6,1.2256039,1.0987502
3.205064e6,0.9323844,0.93748677
3.205065e6,0.85416657,0.9261306
3.205066e6,0.81631017,0.89918476
3.205067e6,1.2482655,1.170001
3.205068e6,1.0995873,1.0308104
3.205069e6,0.8271176,0.8214582
3.20507e6,2.1417582,1.8882738
3.205071e6,1.9018549,1.4323981
3.205072e6,1.570454,1.237379
3.205073e6,1.8099266,1.3324484
3.205074e6,2.205518,1.5473862
3.205075e6,1.4942913,1.1301098
3.205076e6,1.2884423,1.1837091
3.205077e6,1.5889297,1.2435014
3.205078e6,1.2624387,1.1138189
3.205079e6,0.9798854,0.9331692
3.20508e6,1.8579632,1.3659613
3.205081e6,1.6393497,1.2019681
3.205082e6,1.7522329,1.5406891
3.205083e6,1.8978027,1.4947625
3.205084e6,0.6837738,0.73495436
3.205085e6,2.1802015,1.5735664
3.205086e6,2.3640733,1.6854556
3.205087e6,1.8189011,1.305914
3.205088e6,1.6747899,1.2565658
3.205089e6,1.2559463,1.0643207
3.20509e6,1.9749087,1.3712742
3.205091e6,1.4653157,1.1228181
3.205092e6,0.43593553,0.58178806
3.205093e6,0.82074416,0.8427073
3.205094e6,1.2779042,0.9626672
3.205095e6,1.6600435,1.1553208
3.205096e6,1.3610064,1.0278635
3.205097e6,1.0825225,0.8792587
3.205098e6,1.0765175,0.84465724
3.205099e6,0.47437516,0.56503224
3.2051e6,0.38675505,0.57052547
3.206001e6,0.8308264,0.90980846
3.206002e6,1.0885292,0.79386944
3.206003e6,0.50294954,0.68882567
3.206004e6,1.5063837,1.2071308
3.206005e6,1.1471549,1.0062996
3.206006e6,1.2901539,1.1574867
3.206007e6,0.52174735,0.7292414
3.206008e6,1.0625485,1.0747281
3.206009e6,0.46748865,0.70793176
3.20601e6,1.3695556,1.1184933
3.206011e6,0.7318822,0.7895728
3.206012e6,1.0321597,0.93878514
3.206013e6,1.2970581,1.2002481
3.206014e6,1.4869571,1.3061292
3.206015e6,0.3376968,0.5703143
3.206016e6,1.646325,1.2583462
3.206017e6,0.7255932,0.67170274
3.206018e6,1.2393367,1.0875272
3.206019e6,0.80784535,0.8484923
3.20602e6,1.512098,1.3272704
3.206021e6,1.1129259,1.0463461
3.206022e6,1.0547047,0.99069864
3.206023e6,0.9047161,0.86073047
3.206024e6,1.2065868,1.0299368
3.206025e6,1.1897488,1.0131698
3.206026e6,2.2203798,1.3989313
3.206027e6,1.3395956,1.0024959
3.206028e6,1.225171,1.0370216
3.206029e6,0.4020052,0.5885236
3.20603e6,1.4137785,1.1040145
3.206031e6,1.1272877,1.033149
3.206032e6,0.6960305,0.7950903
3.206033e6,0.6546116,0.8423407
3.206034e6,2.1709416,1.6366411
3.206035e6,1.095019,1.15382
3.206036e6,0.7710658,0.7710553
3.206037e6,0.76843894,0.7907018
3.206038e6,0.11771524,0.31231436
3.206039e6,0.8703302,1.0227036
3.20604e6,1.8667283,1.4033363
3.206041e6,1.053294,1.1353707
3.206042e6,0.5140841,0.7500144
3.206043e6,0.7229241,0.80545753
3.206044e6,0.45135406,0.65999025
3.206045e6,1.9420694,1.6314604
3.206046e6,1.1375223,1.0210768
3.206047e6,1.4574411,1.3750653
3.206048e6,0.5730935,0.70577633
3.206049e6,1.2233951,1.1878949
3.20605e6,1.1939903,1.1112522
3.206051e6,1.2725179,1.2048137
3.206052e6,0.5531081,0.8024984
3.206053e6,1.1709335,1.2714059
3.206054e6,1.6249279,1.3716441
3.206055e6,1.6169361,1.346302
3.206056e6,1.1722684,1.2264464
3.206057e6,1.0179776,1.0265589
3.206058e6,1.9294149,1.5349903
3.206059e6,1.8285285,1.5370675
3.20606e6,1.0615761,1.0432098
3.206061e6,0.9339154,0.93746173
3.206062e6,1.1039584,1.0542681
3.206063e6,0.6043256,0.7967006
3.206064e6,1.3438697,1.1660192
3.206065e6,0.6890593,0.7388381
3.206066e6,1.0494626,1.1172284
3.206067e6,1.14452,1.1636609
3.206068e6,0.6179569,0.6924646
3.206069e6,2.099676,1.4892147
3.20607e6,0.9658588,1.043698
3.206071e6,1.2378865,1.2298529
3.206072e6,0.5929738,0.7555308
3.206073e6,0.5402047,0.6253337
3.206074e6,0.52843946,0.8590565
3.206076e6,0.9424033,0.91509074
3.206077e6,0.64251894,0.7403542
3.206078e6,2.1693597,1.4032054
3.20608e6,1.0586715,1.1692386
3.206081e6,2.835663,1.6531017
3.206082e6,,
3.206083e6,,
3.206084e6,1.6930621,1.5198205
3.206085e6,0.9730039,0.99110174
3.206086e6,1.6876117,1.4264864
3.206087e6,0.55790037,0.60535914
3.206088e6,1.7301788,1.4303858
3.206089e6,1.5085003,1.2293599
3.20609e6,0.65517086,0.7436404
3.207001e6,0.7342521,0.86609226
3.207002e6,0.81038314,0.80670434
3.207003e6,0.7851072,0.815844
3.207004e6,0.57847565,0.76390177
3.207005e6,1.2488654,1.1803201
3.207006e6,2.0505795,1.3189431
3.207007e6,2.2492104,1.3527822
3.207008e6,1.18141,0.99834216
3.207009e6,0.8170045,0.7606267
3.20701e6,1.0499372,0.82859194
3.207011e6,1.6841435,1.3024387
3.207012e6,1.0188679,1.0267498
3.207013e6,0.9381353,0.9672983
3.207014e6,1.0545601,1.0229821
3.207015e6,0.84282964,0.93561727
3.207016e6,0.9742343,0.8752002
3.207017e6,0.9363557,0.8391079
3.207018e6,1.4825714,1.0377232
3.207019e6,0.9000761,0.7227916
3.20702e6,1.3554511,0.9250188
3.207021e6,0.9692366,0.8237812
3.207022e6,2.104088,1.2924156
3.207023e6,1.6243236,1.1933366
3.207024e6,1.3510525,1.0796766
3.207025e6,1.6014152,1.1505136
3.207026e6,0.853165,0.83429766
3.207027e6,1.0634611,0.96656615
3.207028e6,1.8821476,1.2370628
3.207029e6,1.2479959,1.0577374
3.20703e6,1.3566415,1.0687888
3.207031e6,0.64015526,0.7523422
3.207032e6,2.2296467,1.6030109
3.207033e6,0.8009854,0.87001693
3.207034e6,0.51897055,0.7173928
3.207035e6,1.2265164,1.0787098
3.207036e6,1.6130122,1.4130373
3.207037e6,0.66036904,0.80442184
3.207038e6,0.51779354,0.7347981
3.207039e6,0.5078505,0.7366361
3.20704e6,0.9686932,1.0207849
3.207041e6,0.5432392,0.65600425
3.207042e6,1.6245468,1.2257491
3.207043e6,1.5430984,1.2015295
3.207044e6,0.74646634,0.82272375
3.207045e6,0.3791079,0.5923472
3.207046e6,0.40188098,0.5941911
3.207047e6,0.44711483,0.6320018
3.207048e6,0.59806365,0.7248896
3.207049e6,1.5713985,1.234521
3.20705e6,0.5676717,0.71905345
3.207051e6,1.0413057,1.4249579
3.207052e6,1.4276727,1.2851588
3.207053e6,1.636851,1.3633828
3.207054e6,0.6512802,0.7974939
3.207055e6,1.8802389,1.4566896
3.207056e6,1.2327446,1.3834044
3.207057e6,1.9979969,1.8261738
3.207058e6,1.7455252,1.5586491
3.207059e6,1.1282716,1.1896507
3.20706e6,1.0032648,1.1684865
3.207061e6,1.3891722,1.2964954
3.207062e6,0.57226485,0.82973963
3.207063e6,2.3685296,2.2563074
3.207064e6,1.1733674,1.2721795
3.207065e6,1.000675,1.1252236
3.207066e6,0.9345294,0.8916252
3.207067e6,2.0370777,1.4673177
3.207068e6,0.69967824,0.7033456
3.207069e6,0.46345833,0.68431884
3.20707e6,1.1049623,1.0237598
3.207071e6,1.0903482,1.036271
3.207072e6,1.0037465,0.98899716
3.207073e6,0.80275893,0.8581414
3.207074e6,1.410316,1.5987103
3.207075e6,1.8982959,1.3835007
3.207076e6,2.0892148,1.4750644
3.207077e6,1.0988277,1.0336651
3.207078e6,0.9192536,0.9188576
3.207079e6,1.2654483,1.1311076
3.20708e6,1.2493455,1.1060965
3.207081e6,1.2620678,1.0118442
3.207082e6,0.6405898,0.84001863
3.207083e6,0.45999792,0.6434544
3.207084e6,0.82342714,0.9575086
3.207085e6,0.86843055,0.9836135
3.207086e6,1.4597684,1.0129045
3.207087e6,0.6957672,0.7422902
3.207088e6,0.754087,0.79266447
3.207089e6,0.9052122,0.85081613
3.20709e6,0.72918445,0.86645913
3.207091e6,0.7614993,0.88390833
3.207092e6,0.6912496,0.8539467
3.207093e6,0.73898137,0.74124473
3.207094e6,1.5349793,1.2069012
3.207095e6,1.3035358,1.2334032
3.207096e6,1.0354443,1.0594805
3.207097e6,1.4297124,1.1922153
3.207098e6,0.7634605,0.90065247
3.207099e6,1.3214804,1.1328129
3.2071e6,1.0174645,1.1283394
3.207101e6,0.5490728,0.71563804
3.207102e6,0.801346,0.9513521
3.207103e6,1.0248364,1.1453805
3.207104e6,1.6202554,1.3899012
3.207105e6,1.1127588,1.213177
3.207111e6,0.9858844,1.1883795
3.207112e6,0.81516284,1.0565635
3.207113e6,0.78118765,1.0650234
3.207114e6,1.9939528,1.8090192
3.207115e6,0.85648996,1.1289825
3.207116e6,0.50303435,0.8250291
3.207118e6,0.76447725,0.99322
3.207119e6,0.8938885,1.1236966
3.20712e6,2.5470572,2.1688013
3.208001e6,1.3301753,1.2799526
3.208002e6,0.95373327,1.1698982
3.208003e6,0.77279323,1.0248885
3.208004e6,1.2432036,1.3392378
3.208005e6,1.324393,1.2928393
3.208006e6,1.4210066,1.3924222
3.208007e6,1.2637088,1.3238611
3.208008e6,0.72795844,0.9581854
3.208009e6,0.5507842,0.7964039
3.20801e6,0.77144253,1.0058814
3.208011e6,0.7732617,0.81492156
3.208012e6,0.8945914,0.86468047
3.208013e6,0.829363,0.82006997
3.208014e6,1.0641334,0.9831255
3.208015e6,0.99881417,0.9840892
3.208016e6,0.8848477,0.919818
3.208017e6,0.8959634,0.91836077
3.208018e6,0.9387558,0.9149009
3.208019e6,0.718277,0.7686603
3.20802e6,1.1899866,1.0250511
3.208021e6,1.2095019,1.2768477
3.208022e6,1.6360075,1.4731861
3.208023e6,1.1037776,1.1391306
3.208024e6,1.1930898,1.2018863
3.208025e6,1.146314,1.2591693
3.208026e6,1.0131391,1.0889167
3.208027e6,0.80202526,0.97784746
3.208028e6,0.8432115,1.0425546
3.208029e6,1.3868402,1.2834679
3.20803e6,0.7980748,1.0065746
3.208031e6,1.4181732,1.166148
3.208032e6,1.1170471,1.0058182
3.208034e6,0.7106119,0.7809004
3.208035e6,0.5160792,0.65895313
3.208036e6,0.59128696,0.7141008
3.208037e6,0.95255625,0.94708836
3.208038e6,1.2729263,1.1362109
3.208039e6,1.0692824,0.9962792
3.20804e6,0.7539626,0.84009844
3.208041e6,1.1043715,0.9766308
3.208042e6,1.0414212,0.96404326
3.208043e6,1.1689228,1.031218
3.208044e6,1.048336,0.93049616
3.208045e6,0.8242098,0.8190024
3.208046e6,1.7678734,1.2598635
3.208047e6,1.6003201,1.1597447
3.208048e6,1.1844845,1.043313
3.208049e6,1.8685834,1.2598349
3.20805e6,1.9394513,1.373676
3.208051e6,0.9135425,0.9059878
3.208052e6,1.2062342,0.9504573
3.208053e6,1.0624926,0.98090327
3.208054e6,0.67680705,0.7321468
3.208055e6,0.5780353,0.7037565
3.208056e6,1.0831792,0.95590407
3.208057e6,1.0747323,0.96094745
3.208058e6,0.8968043,0.9112333
3.208059e6,0.7559852,0.80858773
3.20806e6,0.8768254,0.87465256
3.209001e6,0.5474947,0.7796292
3.209002e6,0.58200395,0.7749963
3.209003e6,0.515317,0.6597488
3.209004e6,0.651298,0.7553885
3.209005e6,0.557578,0.7674862
3.209006e6,0.850247,0.9479399
3.209007e6,0.7926344,0.8743777
3.209008e6,0.78105825,0.91213983
3.209009e6,0.9608226,1.0298423
3.20901e6,0.7413054,0.8402376
3.209011e6,0.60921216,0.73208666
3.209012e6,0.69370115,0.8563944
3.209013e6,0.72290283,0.88582796
3.209014e6,0.4219971,0.57399786
3.209015e6,0.7300757,0.83640236
3.209016e6,0.73194367,0.9223538
3.209017e6,0.64009947,0.6562314
3.209018e6,0.40453446,0.49685937
3.209019e6,0.9703825,0.9594995
3.20902e6,0.7840824,0.87563604
3.209021e6,0.58643824,0.6971121
3.209022e6,0.6864831,0.7472055
3.209023e6,0.7705663,0.91277236
3.209024e6,0.7439719,0.8386135
3.209025e6,0.8776162,0.92065233
3.209026e6,0.6272639,0.6760114
3.209027e6,0.4254662,0.49937057
3.209028e6,0.8232275,0.8777562
3.209029e6,0.6868885,0.8035122
3.20903e6,0.7222613,0.8485512
3.209031e6,0.5384048,0.58420736
3.209032e6,0.45183188,0.64292115
3.209033e6,0.6272039,0.72733575
3.209034e6,0.75341094,0.8388124
3.209035e6,0.7740437,0.83894897
3.209036e6,0.6214126,0.7483924
3.209037e6,0.69247997,0.80156034
3.209038e6,0.5889239,0.77335805
3.209039e6,0.8111142,0.88660514
3.20904e6,0.62816966,0.7470874
3.209041e6,0.9669586,0.920345
3.209042e6,0.9650909,1.1032712
3.209043e6,0.6277444,0.72673726
3.209044e6,0.79585975,0.87157494
3.209045e6,0.8951678,1.0886277
3.209046e6,0.6407442,0.74946326
3.209047e6,0.81483,0.8438312
3.209048e6,0.70501333,0.803313
3.209049e6,0.48513684,0.6907209
3.20905e6,0.45972136,0.64488995
3.209051e6,0.5888583,0.71533984
3.209052e6,0.67293,0.7868791
3.209053e6,0.62811387,0.78408855
3.209054e6,0.7741569,0.94370174
3.209055e6,0.85747033,0.95794606
3.209056e6,0.5880516,0.6488893
3.209057e6,0.7296467,0.80365086
3.209058e6,0.6361024,0.74882936
3.209059e6,1.0703776,0.93338233
3.20906e6,0.8595276,0.86812
3.209061e6,0.6245855,0.9626091
3.209062e6,0.5130112,0.6463821
3.209063e6,3.721309,2.2614746
3.209064e6,4.102317,2.4317558
3.209065e6,2.9194531,1.7306327
3.20907e6,3.4660108,2.326601
3.209071e6,3.58497,2.061547
3.209072e6,3.3768787,1.9550724
3.209073e6,2.5020514,1.7688591
3.209074e6,4.002127,2.0993826
3.209075e6,3.9773383,2.0863793
3.209077e6,3.4353127,2.0197663
3.209078e6,4.0645137,2.1321096
3.209079e6,3.962144,2.1816223
3.20908e6,3.6620977,2.3762865
3.210001e6,1.2701753,1.0308038
3.210002e6,1.5056987,1.2120038
3.210003e6,1.0984077,0.9992398
3.210004e6,2.4511995,1.7747862
3.210005e6,0.84896773,0.73145247
3.210006e6,1.2979764,1.127284
3.210007e6,0.7308184,0.7964105
3.210008e6,0.39149004,0.68987125
3.210009e6,0.97156113,0.96878785
3.21001e6,1.0767107,1.0470544
3.210011e6,1.6140176,1.3817203
3.210012e6,0.90995806,0.9240999
3.210013e6,0.6285893,0.94980234
3.210014e6,1.0659262,1.0916996
3.210015e6,0.7718454,0.85589147
3.210016e6,1.0591881,0.98995095
3.210017e6,1.1293421,1.1787428
3.210018e6,1.0814184,1.0313259
3.210019e6,0.44767365,0.5734501
3.21002e6,1.1754943,1.0598773
3.210021e6,0.9993707,1.0257416
3.210022e6,0.99671555,0.98923725
3.210023e6,0.8833531,0.9606079
3.210024e6,1.6479148,1.4216691
3.210025e6,0.9053405,0.91462296
3.210026e6,0.9202815,0.89363885
3.210027e6,1.4319551,1.1213323
3.210028e6,0.8390495,0.89607334
3.210029e6,0.8774483,0.9070835
3.21003e6,0.74655753,0.8058737
3.210031e6,0.93134385,0.9583441
3.210032e6,1.1167562,1.0292889
3.210033e6,0.98599404,0.94266593
3.210034e6,0.9678369,0.9839221
3.210035e6,0.97532797,0.8687758
3.210036e6,1.0361999,0.9843717
3.210037e6,1.0193775,0.9649594
3.210038e6,1.0508099,1.0231293
3.210039e6,0.9503563,0.967597
3.21004e6,1.1419024,1.0839038
3.210041e6,3.4202163,1.995196
3.210042e6,0.7399723,0.8724014
3.210043e6,0.9398767,0.9821468
3.210044e6,1.5219729,1.2581418
3.210045e6,1.3101403,1.1120921
3.210046e6,0.5315707,0.58526075
3.210047e6,0.856424,0.99676216
3.210048e6,0.8554558,0.9267547
3.210049e6,1.4090527,1.1770073
3.21005e6,0.75813967,0.87942797
3.210051e6,1.4748774,1.2512563
3.210052e6,0.6086532,0.6848677
3.210053e6,0.7961598,0.94670385
3.210054e6,0.7589714,1.1580623
3.210055e6,0.5476665,0.76301265
3.210056e6,0.7426243,0.6593764
3.210057e6,1.0524797,0.92778105
3.210058e6,1.0051861,0.9089708
3.210059e6,1.1539775,0.91442
3.21006e6,0.94108266,0.8304873
3.210061e6,0.9035184,0.88142353
3.210062e6,0.8713169,0.92383116
3.210063e6,1.6144811,1.2588903
3.210064e6,1.4942799,1.2420121
3.210065e6,1.6932361,1.1291606
3.210066e6,0.9931392,1.3630939
3.210067e6,0.83236766,1.2732105
3.210068e6,0.81845623,0.9816738
3.210069e6,0.9497532,1.1963364
3.21007e6,0.99384224,1.4807925
3.211001e6,,
3.211002e6,,
3.211003e6,,
3.211004e6,,
3.211005e6,,
3.211006e6,,
3.211007e6,,
3.211008e6,,
3.211009e6,,
3.21101e6,,
3.211011e6,,
3.211012e6,,
3.211013e6,,
3.211014e6,,
3.211015e6,,
3.211016e6,,
3.211017e6,,
3.211018e6,,
3.211019e6,,
3.21102e6,,
3.211021e6,,
3.211022e6,,
3.211023e6,,
3.211024e6,,
3.211025e6,,
3.211026e6,,
3.211027e6,,
3.211028e6,,
3.211029e6,,
3.21103e6,,
3.211031e6,,
3.211032e6,,
3.211033e6,,
3.211034e6,,
3.211035e6,,
3.211036e6,,
3.211037e6,,
3.211038e6,,
3.211039e6,,
3.21104e6,,
3.212001e6,,
3.212002e6,,
3.212003e6,,
3.212004e6,,
3.212005e6,,
3.212006e6,,
3.212007e6,,
3.212008e6,,
3.212009e6,,
3.21201e6,,
3.212011e6,,
3.212012e6,,
3.212013e6,,
3.212014e6,,
3.212015e6,,
3.212016e6,,
3.212017e6,,
3.212018e6,,
3.21202e6,,
3.212021e6,,
3.212022e6,,
3.212023e6,,
3.212024e6,,
3.212025e6,,
3.212026e6,,
3.212027e6,,
3.212028e6,,
3.212029e6,,
3.21203e6,,
3.212031e6,,
3.212032e6,,
3.212033e6,,
3.212034e6,,
3.212035e6,,
3.212036e6,,
3.212037e6,,
3.212038e6,,
3.212039e6,,
3.21204e6,,
3.212041e6,,
3.212042e6,,
3.212043e6,,
3.212044e6,,
3.212045e6,,
3.212046e6,,
3.212047e6,,
3.212048e6,,
3.212049e6,,
3.21205e6,,
3.212051e6,,
3.212052e6,,
3.212053e6,,
3.212054e6,,
3.212055e6,,
3.212056e6,,
3.212057e6,,
3.212058e6,,
3.212059e6,,
3.21206e6,,
3.212061e6,,
3.212062e6,,
3.213001e6,,
3.213002e6,,
3.213003e6,,
3.213004e6,,
3.213005e6,,
3.213006e6,,
3.213007e6,,
3.213008e6,,
3.213009e6,,
3.21301e6,,
3.213011e6,,
3.213012e6,,
3.213013e6,,
3.213014e6,,
3.213015e6,,
3.213016e6,,
3.213017e6,,
3.213018e6,,
3.213019e6,,
3.21302e6,,
3.213021e6,,
3.213022e6,,
3.213023e6,,
3.213024e6,,
3.213025e6,,
3.213026e6,,
3.213027e6,,
3.213028e6,,
3.213029e6,,
3.21303e6,,
3.213031e6,,
3.213032e6,,
3.213033e6,,
3.213034e6,,
3.213035e6,,
3.213036e6,,
3.213037e6,,
3.213038e6,,
3.213039e6,,
3.21304e6,,
3.213041e6,,
3.213042e6,,
3.213043e6,,
3.213044e6,,
3.213045e6,,
3.213051e6,,
3.213052e6,,
3.213053e6,,
3.301001e6,2.9558735,1.550154
3.301002e6,0.5554515,0.7667314
3.301003e6,1.1977906,1.2591676
3.301004e6,0.20792192,0.4428952
3.301005e6,1.0194178,1.0443854
3.301006e6,0.40628627,0.7543541
3.301007e6,0.27174038,0.53992003
3.301009e6,2.672097,1.622774
3.30101e6,0.972323,1.0793923
3.301011e6,1.1848954,0.9743828
3.301012e6,2.3651757,1.602985
3.301013e6,0.69422334,0.9058436
3.301014e6,0.56538707,0.7813852
3.301015e6,1.0169556,1.0961368
3.301016e6,0.544446,0.66230524
3.301017e6,0.605573,0.79772425
3.301018e6,2.226663,1.4907984
3.301019e6,2.2141306,1.6082356
3.30102e6,0.36962026,0.57075137
3.301021e6,3.09655,2.4489417
3.301022e6,0.49886864,0.6797117
3.301023e6,0.6043646,0.839955
3.301024e6,1.1597303,0.94517386
3.301025e6,0.45826444,0.5306196
3.301026e6,0.48695523,0.68866
3.301027e6,1.2797631,1.1000278
3.301028e6,2.0092475,1.6167171
3.301029e6,0.4963416,0.745439
3.30103e6,0.4677048,0.66454625
3.301031e6,1.6734897,1.2443424
3.301032e6,1.771764,1.3041071
3.301033e6,1.3377138,1.4611347
3.301034e6,1.4749552,1.1613523
3.301035e6,3.110637,1.7144761
3.301036e6,1.8535677,1.0608553
3.301037e6,1.539248,1.0849168
3.301038e6,2.0765667,1.3511242
3.301039e6,2.028771,1.3198162
3.30104e6,1.1537197,1.055217
3.301041e6,1.1105986,0.97396976
3.301042e6,1.2635376,1.094595
3.301043e6,0.15626422,0.2551919
3.301044e6,2.5881953,1.7233957
3.301045e6,1.9989103,1.5630417
3.301046e6,0.8128962,0.97705793
3.301047e6,1.36118,1.1028742
3.301048e6,0.19277073,0.38081488
3.301049e6,1.0955142,1.1476126
3.30105e6,2.0847855,1.8627789
3.301052e6,0.72848123,0.72492784
3.302001e6,0.6470966,0.7261881
3.302002e6,0.9849052,0.911483
3.302003e6,0.87516695,1.0504966
3.302004e6,0.49699125,0.6723439
3.302005e6,1.1714389,1.0112576
3.302006e6,1.616399,1.423051
3.302007e6,0.79748464,1.042707
3.302008e6,0.61930895,0.7662429
3.302009e6,1.058836,1.0665892
3.30201e6,1.2220261,1.1704925
3.302011e6,1.4436841,1.2172399
3.302012e6,1.3726408,1.2016393
3.302013e6,0.9261504,1.1378078
3.302014e6,1.7509834,1.5589542
3.302015e6,1.5296853,1.359724
3.302016e6,0.64555454,0.7388566
3.302017e6,0.7250763,0.9146611
3.302018e6,1.2600338,0.9987116
3.302019e6,1.2586942,1.158542
3.30202e6,1.3195297,1.1166458
3.302021e6,2.045033,1.6896365
3.302022e6,1.1505624,1.0169828
3.302023e6,0.7215898,0.89953387
3.302024e6,1.3305498,1.1810097
3.302025e6,0.56917536,0.6047066
3.302026e6,1.3397839,1.193177
3.302027e6,0.9270623,0.9811957
3.302028e6,1.2865999,1.2018704
3.302029e6,1.5386031,1.2759378
3.30203e6,0.49241138,0.5596438
3.302031e6,0.53758293,0.6291378
3.302032e6,1.0819613,1.0140091
3.302033e6,0.48322898,0.6357148
3.302034e6,1.3456737,1.1629384
3.302035e6,0.93169767,0.9357596
3.302036e6,1.1328814,1.0180846
3.302037e6,1.0692666,0.8691996
3.302038e6,1.4808149,1.2201649
3.302039e6,1.6251153,1.1671925
3.30204e6,1.6941967,1.812975
3.302041e6,0.9900938,0.98556596
3.302042e6,0.50229424,0.6428346
3.302043e6,0.67747706,0.81463885
3.302044e6,0.88580054,0.9943361
3.302045e6,0.9731369,1.1158093
3.302046e6,0.8315368,0.8591386
3.302047e6,1.4315162,1.2227436
3.302048e6,1.3041782,1.2239629
3.302049e6,0.91817015,0.8624319
3.30205e6,0.5519704,0.6811993
3.303001e6,1.0191371,1.0094365
3.303002e6,0.53402406,0.75293505
3.303003e6,0.74840605,0.7978191
3.303004e6,0.85046387,0.8697568
3.303005e6,,
3.303006e6,1.4718468,1.5881368
3.303007e6,1.490283,1.1019003
3.303008e6,0.8120956,0.9609902
3.303009e6,1.0204984,0.96455556
3.30301e6,1.3298995,1.2030342
3.303011e6,1.1443757,1.0123575
3.303012e6,0.656464,0.7556212
3.303013e6,1.612475,1.1776603
3.303014e6,2.1312444,1.9690393
3.303015e6,0.80052805,0.9395437
3.303016e6,1.0551679,0.8968836
3.303017e6,0.74248314,0.6407076
3.303018e6,1.1142182,0.89007556
3.303019e6,1.4592745,1.6432477
3.30302e6,0.5902295,0.6520608
3.303021e6,0.994945,0.9582434
3.303022e6,0.6596858,0.6494813
3.303023e6,0.6686186,0.6251474
3.303024e6,0.54226184,0.71274436
3.303025e6,0.5669618,0.58650273
3.303026e6,1.4414399,1.1775533
3.303027e6,0.9701057,0.8402011
3.303028e6,0.9311503,0.96686655
3.303029e6,1.0933217,1.1354587
3.30303e6,0.477714,0.7209976
3.303031e6,0.687675,0.7048147
3.303032e6,1.1520202,1.2072589
3.303033e6,0.612552,0.6650823
3.303034e6,0.97843707,1.0119092
3.303035e6,0.60734504,0.7541737
3.303036e6,1.9350113,1.5870717
3.303037e6,1.6182443,1.2759913
3.303038e6,0.8935722,0.926256
3.303039e6,1.6628703,1.4262971
3.30304e6,2.386056,1.5459181
3.303041e6,2.3043976,1.7420695
3.303042e6,0.9583197,0.8972332
3.303043e6,1.5023268,1.4377364
3.303044e6,0.6086217,0.71587086
3.303045e6,0.87457013,1.2876085
3.303046e6,1.0684372,1.3910925
3.303047e6,1.0413165,1.3667388
3.303048e6,1.0970685,1.3730047
3.303049e6,0.98809683,0.91682607
3.30305e6,1.4779198,1.3098543
3.303051e6,0.8311033,0.7200651
3.304001e6,0.84882027,0.8226659
3.304002e6,0.48173204,0.60986114
3.304003e6,0.9620356,0.99880356
3.304004e6,0.74508137,0.8569462
3.304005e6,0.81056714,0.87767345
3.304006e6,0.6974396,0.74308765
3.304007e6,0.8677591,0.78626716
3.304008e6,0.8130067,0.9069352
3.304009e6,1.7063243,1.3265545
3.30401e6,1.0273367,0.9263651
3.304011e6,1.0844008,1.2157232
3.304012e6,1.1638765,1.1280942
3.304014e6,,
3.304015e6,1.8277436,1.5019593
3.304016e6,1.1228027,1.1034423
3.304017e6,0.684262,0.8487727
3.304018e6,0.74147105,0.8988812
3.304019e6,0.67796075,0.8538449
3.30402e6,0.99993736,0.9820794
3.304021e6,3.6585577,2.3922513
3.304022e6,0.6227461,0.6212908
3.304023e6,0.7447715,0.83852977
3.304024e6,2.055058,1.7598407
3.304025e6,0.73444533,0.78118336
3.304026e6,0.5675092,0.69186497
3.304027e6,0.9629981,1.3894935
3.304028e6,1.1919379,0.9236912
3.304029e6,1.3116443,1.1039015
3.30403e6,0.90706664,0.8740922
3.304031e6,2.1377366,1.5973945
3.304032e6,0.6015476,0.68688565
3.304033e6,0.48810384,0.6964312
3.304034e6,1.3323711,1.286397
3.304035e6,0.64764947,0.7921524
3.304036e6,1.0328997,1.0763239
3.304037e6,1.1908609,1.1198783
3.304038e6,1.5913692,1.311954
3.304039e6,1.4370127,1.2334677
3.30404e6,,
