hhid,year,TFPRcs,TFPQcs
2.20901e6,1998.0,0.20615274,0.3738553
2.20901e6,1999.0,0.6393128,0.91685295
2.20901e6,2000.0,0.74314266,0.83831644
2.20901e6,2001.0,1.8965659,1.7287933
2.20901e6,2002.0,0.04481475,0.10163494
2.209011e6,1993.0,0.6057154,1.4418404
2.209011e6,1995.0,0.38904196,0.94955295
2.209011e6,1996.0,0.64796114,1.2267591
2.209011e6,1997.0,0.46455544,0.89901096
2.209011e6,1998.0,0.5094388,0.98211503
2.209011e6,2000.0,0.6249622,0.8733152
2.209011e6,2001.0,0.6675055,0.7833704
2.209011e6,2002.0,0.3726528,0.8484636
2.209012e6,1995.0,1.0904884,1.6765077
2.209012e6,1996.0,0.7535084,1.0633394
2.209012e6,1997.0,0.41887763,0.58614993
2.209012e6,1999.0,0.33638743,0.44337812
2.209012e6,2000.0,0.76533973,1.1073515
2.209012e6,2001.0,1.0843874,1.6819205
2.209013e6,1993.0,0.37446845,0.96230894
2.209013e6,1996.0,0.40593874,1.1668948
2.209014e6,1995.0,1.3658419,1.8666204
2.209014e6,1996.0,0.8222082,0.9678235
2.209014e6,1997.0,0.08887388,0.104873255
2.209014e6,1998.0,0.07719604,0.097191446
2.209014e6,1999.0,0.12136624,0.15505178
2.209014e6,2000.0,0.76142806,0.98047286
2.209014e6,2001.0,1.6874408,1.4057162
2.209015e6,1995.0,0.75626457,1.1706891
2.209015e6,1996.0,0.51161957,0.64651394
2.209015e6,1997.0,0.52649534,0.77987516
2.209015e6,1999.0,0.45921665,0.4667754
2.209015e6,2000.0,1.000199,1.3835523
2.209015e6,2001.0,2.3594658,1.9581659
2.209015e6,2002.0,0.2748515,0.43994293
2.209016e6,1993.0,0.29795796,1.0053695
2.209016e6,1995.0,0.15443695,0.40702528
2.209016e6,1996.0,0.29268548,0.58579993
2.209016e6,1998.0,0.08774915,0.13527225
2.209016e6,1999.0,0.40938893,0.72881705
2.209016e6,2000.0,0.9972354,1.3008708
2.209016e6,2001.0,1.4258082,1.021187
2.209017e6,1995.0,0.53141195,1.278155
2.209017e6,1996.0,0.6062294,0.8083916
2.209017e6,1999.0,0.22993477,0.25026515
2.209017e6,2000.0,0.2616683,0.33694404
2.209017e6,2001.0,0.6316863,0.6341217
2.209018e6,1995.0,0.20601639,0.34162322
2.209018e6,1996.0,0.4714285,0.94185734
2.209018e6,1997.0,0.41616693,0.68108463
2.209018e6,1998.0,0.31276703,0.5107314
2.209018e6,1999.0,0.47844708,0.84399694
2.209018e6,2000.0,0.62933576,0.9156934
2.209018e6,2001.0,1.7856349,1.862265
2.209019e6,1993.0,0.28024715,0.85641074
2.209019e6,1995.0,0.5259388,0.9691598
2.209019e6,1996.0,0.50195485,1.0063232
2.209019e6,1997.0,0.37617588,0.81829494
2.209019e6,1998.0,0.3078146,0.6299482
2.209019e6,1999.0,0.1475817,0.34775627
2.209019e6,2000.0,0.41914847,0.7852579
2.209019e6,2001.0,0.8942823,1.2961648
2.209019e6,2002.0,0.22208877,0.52514523
2.20902e6,1993.0,0.0811696,0.26767692
2.20902e6,1995.0,0.5672185,1.7847438
2.20902e6,1996.0,0.6118445,1.4189744
2.20902e6,1997.0,0.22620611,0.42563254
2.20902e6,1998.0,0.22589913,0.5233535
2.20902e6,1999.0,0.17804366,0.39194572
2.20902e6,2000.0,0.2996097,0.6026182
2.20902e6,2001.0,0.38489598,0.84508324
2.20902e6,2002.0,0.25539592,0.6807057
2.209021e6,1993.0,0.20079482,0.67685246
2.209021e6,1995.0,0.32251158,1.0957965
2.209021e6,1996.0,0.33826342,1.135108
2.209021e6,1997.0,0.054640338,0.14191625
2.209021e6,1998.0,0.06711342,0.17468053
2.209021e6,2000.0,0.4214251,0.89337415
2.209021e6,2001.0,0.7826151,1.2346226
2.209022e6,1993.0,0.14019877,0.45821458
2.209022e6,1995.0,0.3249116,1.0263244
2.209022e6,1996.0,0.30182537,0.86630213
2.209022e6,1997.0,0.061827667,0.17509829
2.209022e6,1998.0,0.07048585,0.1786315
2.209022e6,2000.0,0.31921113,0.64758456
2.209022e6,2001.0,0.3070032,0.74315464
2.209023e6,1995.0,0.4157842,1.1271021
2.209023e6,1996.0,0.35888922,0.8753585
2.209023e6,1997.0,0.23090395,0.5457326
2.209023e6,1998.0,0.21187225,0.47079632
2.209023e6,1999.0,0.14759743,0.28796655
2.209023e6,2000.0,0.3140325,0.54320663
2.209023e6,2001.0,0.62854224,1.0716656
2.209024e6,1993.0,0.26022357,0.7021949
2.209024e6,1995.0,0.4460656,0.85740423
2.209024e6,1996.0,0.2373573,0.47739178
2.209024e6,1997.0,0.51338565,0.95772076
2.209024e6,1998.0,1.1957812,1.5729992
2.209024e6,1999.0,0.8788469,0.88765866
2.209024e6,2000.0,1.7656363,2.0517929
2.209024e6,2001.0,2.1813626,2.4996288
2.209025e6,1993.0,0.31464547,0.98675734
2.209025e6,1995.0,0.23645984,0.6342511
2.209025e6,1996.0,0.22636068,1.0418257
2.209025e6,1997.0,1.6070637,2.3045838
2.209025e6,1998.0,0.951174,1.3606873
2.209025e6,2000.0,0.72403437,0.8413786
2.209025e6,2001.0,1.5790825,1.9677769
2.209026e6,1995.0,0.3911809,0.8368004
2.209026e6,1996.0,0.8652435,1.1625828
2.209026e6,1997.0,0.4710136,1.2542478
2.209026e6,1998.0,0.9260249,1.5121493
2.209026e6,2000.0,0.6989806,0.81226444
2.209026e6,2001.0,2.4779775,2.8395202
2.209027e6,1993.0,0.86697394,1.767815
2.209027e6,1995.0,0.9115678,1.135859
2.209027e6,1996.0,0.69100493,0.86588794
2.209027e6,1998.0,0.24791865,0.7045464
2.209027e6,2000.0,0.4586559,0.8424622
2.209027e6,2001.0,0.85541636,1.6842014
2.209028e6,1993.0,0.72544956,1.3528507
2.209028e6,1995.0,1.0860412,2.206586
2.209028e6,1996.0,0.7549347,1.2334217
2.209028e6,1998.0,0.059122805,0.19944301
2.209028e6,1999.0,0.08083553,0.15995546
2.209028e6,2000.0,0.25299382,0.54696894
2.209028e6,2001.0,0.35267678,0.751541
2.209028e6,2002.0,0.09062047,0.2915812
2.209029e6,1995.0,0.29647744,0.86027664
2.209029e6,1996.0,0.18242905,0.4037054
2.209029e6,1997.0,0.055964336,0.14255823
2.209029e6,1999.0,0.14838411,0.30774963
2.209029e6,2000.0,0.3920535,0.7376376
2.209029e6,2001.0,0.46062943,0.85423505
2.209029e6,2002.0,0.15543249,0.37592444
2.20903e6,1996.0,0.23381796,0.6877317
2.20903e6,1997.0,0.14046943,0.22940223
2.20903e6,1998.0,0.12829602,0.25995862
2.20903e6,1999.0,0.29698333,0.59654385
2.20903e6,2000.0,1.0038872,1.1535165
2.20903e6,2001.0,0.94438547,1.42696
2.209032e6,1993.0,0.27333626,0.8328249
2.209032e6,1995.0,1.0229746,1.5685352
2.209032e6,1996.0,0.8601184,1.1928155
2.209032e6,1997.0,0.21257652,0.3030323
2.209032e6,1998.0,0.061431807,0.16644101
2.209032e6,1999.0,0.1726446,0.39433175
2.209032e6,2000.0,0.37223244,0.7709535
2.209032e6,2001.0,0.5066396,1.1610308
2.209032e6,2002.0,0.22265409,0.5671486
2.209033e6,1993.0,0.28363323,1.128084
2.209033e6,1995.0,0.53788376,1.1955531
2.209033e6,1996.0,0.46478078,1.0089252
2.209033e6,1997.0,0.23242995,0.44122678
2.209033e6,1998.0,0.17912877,0.3883879
2.209033e6,1999.0,0.20697924,0.394905
2.209033e6,2000.0,0.40798688,0.89738107
2.209033e6,2001.0,0.6269719,1.0950179
2.209033e6,2002.0,0.73159754,1.2176723
2.209034e6,1993.0,0.5450212,1.6148208
2.209034e6,1995.0,0.7553859,1.205534
2.209034e6,1996.0,0.5929796,1.1043782
2.209034e6,1997.0,0.19077407,0.41633025
2.209034e6,1998.0,0.1890144,0.37434122
2.209034e6,1999.0,0.33470047,0.52162755
2.209034e6,2000.0,0.8116297,1.221146
2.209034e6,2001.0,0.863645,1.3444346
2.209035e6,1993.0,0.20447057,0.49521297
2.209035e6,1995.0,0.657951,1.3565152
2.209035e6,1996.0,0.18440005,0.37004697
2.209035e6,1997.0,0.27777746,0.48915705
2.209035e6,1998.0,0.3472572,0.55182785
2.209035e6,1999.0,0.21835215,0.27237096
2.209035e6,2000.0,0.61603284,0.7185821
2.209035e6,2001.0,1.4945897,1.7186785
2.209036e6,1995.0,0.25022125,0.8097299
2.209036e6,1996.0,0.22526643,0.71905994
2.209036e6,1997.0,0.083103634,0.21470925
2.209036e6,1998.0,0.09187882,0.25184166
2.209036e6,1999.0,0.047221858,0.14818974
2.209036e6,2000.0,0.1892104,0.44668686
2.209036e6,2001.0,0.42162248,1.0356994
2.209036e6,2002.0,0.76132935,1.3984642
2.209037e6,1995.0,0.43487453,1.0407398
2.209037e6,1996.0,0.4944344,1.0747504
2.209037e6,1997.0,0.14588647,0.21517842
2.209037e6,1998.0,0.16717848,0.21225943
2.209037e6,1999.0,0.20552109,0.24551581
2.209037e6,2000.0,0.5177992,0.72034615
2.209037e6,2001.0,0.9389555,1.2411214
2.209038e6,1995.0,1.0320269,2.052097
2.209038e6,1996.0,0.33226728,0.7766243
2.209038e6,1997.0,0.1402852,0.3235448
2.209038e6,1998.0,0.10071527,0.21041383
2.209038e6,1999.0,0.12262034,0.20352767
2.209038e6,2000.0,0.34646347,0.58909833
2.209038e6,2001.0,0.6515458,1.2464738
2.209039e6,1995.0,0.5792919,1.2164464
2.209039e6,1997.0,0.17026785,0.3211676
2.209039e6,1998.0,0.07648902,0.12956592
2.209039e6,2000.0,0.7651529,1.1938429
2.209039e6,2001.0,1.3449172,1.7515538
2.20904e6,1993.0,0.45028445,1.1544074
2.209041e6,1993.0,0.53165275,1.2246182
2.209041e6,1995.0,0.24533217,0.7145172
2.209041e6,1996.0,0.22725444,0.6604244
2.209041e6,1997.0,0.049737547,0.14252327
2.209041e6,1998.0,0.04632794,0.1083814
2.209041e6,1999.0,0.11439458,0.1566903
2.209041e6,2001.0,0.9320119,1.1255385
2.209041e6,2002.0,0.58847135,1.0454341
2.209043e6,1993.0,0.9245381,1.9959743
2.209043e6,1995.0,0.58087957,1.2812179
2.209043e6,1996.0,0.46863756,1.0420505
2.209043e6,1997.0,0.2486369,0.54625297
2.209043e6,1998.0,0.37258822,0.69390875
2.209043e6,2000.0,0.5032068,0.9084418
2.209043e6,2001.0,0.9461497,1.1106395
2.209043e6,2002.0,0.09308266,0.20281745
2.209045e6,1995.0,0.34315434,0.9806971
2.209045e6,1996.0,0.45148134,0.9341531
2.209045e6,1997.0,0.17645392,0.36032537
2.209045e6,1998.0,0.0393532,0.07691281
2.209045e6,1999.0,0.13525228,0.23032446
2.209045e6,2000.0,0.42538616,0.7404671
2.209045e6,2001.0,0.8604351,1.0938132
2.209045e6,2002.0,0.28619152,0.6841159
2.209046e6,1993.0,0.6517925,1.2745736
2.209046e6,1995.0,0.35496318,1.0024191
2.209046e6,1996.0,0.29244485,0.821015
2.209046e6,1997.0,0.88106656,1.3171923
2.209046e6,1998.0,0.5788109,1.0122299
2.209046e6,2000.0,0.39244246,0.8304236
2.209046e6,2001.0,0.79787964,1.0174296
2.209047e6,1993.0,0.15821508,0.46519643
2.209047e6,1995.0,0.03349761,0.08701268
2.209047e6,1996.0,0.61936086,0.96505183
2.209047e6,1997.0,0.2491752,0.7574013
2.209047e6,1998.0,0.68682575,1.1215498
2.209047e6,2000.0,0.8030948,1.1246083
2.209047e6,2001.0,2.1674845,1.9200224
2.209048e6,1993.0,0.27692777,0.9203255
2.209048e6,1995.0,0.26785102,0.98978555
2.209048e6,1996.0,0.2640074,0.89319694
2.209048e6,1997.0,0.05065998,0.16601239
2.209048e6,1998.0,0.084429294,0.23613474
2.209048e6,1999.0,0.06912901,0.15395993
2.209048e6,2000.0,0.2568547,0.58935934
2.209048e6,2001.0,0.6037612,0.98146474
2.209048e6,2002.0,0.34092554,0.95545536
2.209049e6,1995.0,1.5751276,1.5080371
2.209049e6,1996.0,1.5776931,1.7935559
2.209049e6,1997.0,1.8415388,2.1376646
2.209049e6,1998.0,0.13986717,0.18398947
2.209049e6,2000.0,0.7656799,0.96761584
2.209049e6,2001.0,2.3149002,2.02853
2.209051e6,1993.0,0.5051683,1.260543
2.209051e6,1995.0,0.3017584,0.9632487
2.209051e6,1996.0,0.17523468,0.4392091
2.209051e6,1998.0,0.10749039,0.25291362
2.209051e6,1999.0,0.12591828,0.23583643
2.209051e6,2000.0,0.2913477,0.45674714
2.209051e6,2001.0,0.25428852,0.4629899
2.209052e6,1993.0,0.20941825,0.45670378
2.209052e6,1995.0,0.7300534,1.0455463
2.209052e6,1996.0,0.676045,1.057153
2.209052e6,1997.0,0.39150122,0.43761665
2.209052e6,1999.0,0.46333548,0.67353857
2.209052e6,2000.0,0.72484165,1.2599956
2.209052e6,2001.0,1.1771896,1.4010926
2.209052e6,2002.0,0.14106485,0.44210425
2.209054e6,1993.0,0.5226598,1.3145627
2.209054e6,1995.0,0.7971882,1.0170561
2.209054e6,1996.0,1.6284902,2.6729906
2.209054e6,1997.0,0.22400504,0.39171657
2.209054e6,1998.0,0.113717474,0.2421798
2.209054e6,1999.0,0.1334221,0.3509751
2.209054e6,2000.0,0.5933462,0.9656938
2.209054e6,2001.0,0.52636963,0.81812894
2.209055e6,1995.0,0.48055425,0.6585775
2.209055e6,1996.0,0.8425581,1.259177
2.209055e6,1997.0,0.7155872,1.05701
2.209055e6,1998.0,0.066109814,0.11270339
2.209055e6,1999.0,0.10538636,0.2265278
2.209055e6,2000.0,0.39719686,0.67731094
2.209055e6,2001.0,1.3248132,1.413222
2.209057e6,1993.0,0.1954172,0.5968403
2.209057e6,1995.0,0.58298206,1.502796
2.209057e6,1996.0,1.6703482,2.1170015
2.209057e6,1997.0,0.41942617,0.5472324
2.209057e6,1998.0,0.48069108,0.5890409
2.209057e6,1999.0,0.096112855,0.10556873
2.209057e6,2000.0,0.6443412,0.9022933
2.209057e6,2001.0,1.6876564,1.5060105
2.209057e6,2002.0,0.1687681,0.4987946
2.209059e6,1993.0,0.21751809,0.71896785
2.20906e6,1993.0,0.4790758,1.160361
2.20906e6,1996.0,0.82962716,1.4808003
2.20906e6,1997.0,0.26394346,0.60712934
2.20906e6,1998.0,0.16464514,0.34853983
2.20906e6,1999.0,0.08309113,0.13610017
2.20906e6,2000.0,0.3699893,0.8224917
2.20906e6,2001.0,0.55762523,0.84141475
2.20906e6,2002.0,0.2733971,0.7147162
2.209061e6,1993.0,0.2443488,0.84686357
2.209061e6,1995.0,0.3320586,0.943874
2.209061e6,1996.0,0.32628486,0.91624415
2.209061e6,1997.0,0.2237943,0.517367
2.209061e6,1998.0,0.28091007,0.6661881
2.209061e6,1999.0,0.06090371,0.14306858
2.209061e6,2000.0,0.2924206,0.64314014
2.209061e6,2001.0,0.31729114,0.612353
2.209061e6,2002.0,0.33630106,0.9637849
2.209062e6,1993.0,0.38343063,1.3170818
2.209062e6,1995.0,0.19937164,0.47754875
2.209062e6,1996.0,0.30923465,0.8016005
2.209062e6,1997.0,0.09189507,0.29128176
2.209062e6,1998.0,0.1525542,0.48252833
2.209062e6,1999.0,0.09962802,0.39412206
2.209062e6,2000.0,0.40791258,0.98554504
2.209062e6,2001.0,0.33382112,0.54952973
2.209063e6,1995.0,0.3611575,0.9110848
2.209063e6,1996.0,0.33702195,0.9468864
2.209063e6,1998.0,0.16563772,0.3765442
2.209063e6,2000.0,0.26298735,0.73551667
2.209063e6,2001.0,0.4289368,0.67677635
2.209063e6,2002.0,0.08774455,0.29341546
2.209065e6,1995.0,1.0427288,1.4370179
2.209065e6,1996.0,0.83427095,1.1667408
2.209065e6,1997.0,0.23873934,0.52023345
2.209065e6,1998.0,0.23856837,0.5322194
2.209065e6,1999.0,0.14764206,0.31400567
2.209065e6,2000.0,0.32031405,0.57571673
2.209065e6,2001.0,0.32966027,0.61062706
2.209065e6,2002.0,0.2317927,0.5356528
2.209066e6,1993.0,0.25588182,0.64367384
2.209066e6,1995.0,0.4179176,0.8376729
2.209066e6,1996.0,0.48388055,0.89031523
2.209066e6,1997.0,0.073856704,0.14151135
2.209066e6,1998.0,0.14142534,0.22259536
2.209066e6,1999.0,0.2774442,0.46562788
2.209066e6,2000.0,0.43780488,0.5896209
2.209066e6,2001.0,0.7843258,1.0412508
2.209067e6,1993.0,1.2294307,2.6040742
2.209067e6,1995.0,0.40405574,0.9561579
2.209067e6,1996.0,0.46498048,0.77470845
2.209067e6,1997.0,0.24863921,0.48488775
2.209067e6,1998.0,0.2207668,0.43637246
2.209067e6,1999.0,0.14877172,0.29130483
2.209067e6,2000.0,0.37369135,0.59608877
2.209067e6,2001.0,4.34529,2.6971467
2.209068e6,1993.0,0.26641902,1.0306277
2.209068e6,1995.0,0.27689898,0.83851635
2.209068e6,1996.0,0.2983973,0.9394509
2.209068e6,1997.0,0.1759847,0.5567432
2.209068e6,1998.0,0.056536518,0.15486471
2.209068e6,1999.0,0.15374759,0.2358745
2.209068e6,2000.0,0.41777125,0.6222688
2.209068e6,2001.0,1.1309737,1.3152134
2.209069e6,1995.0,0.37712184,0.9296153
2.209069e6,1996.0,0.18976428,0.56739515
2.20907e6,1993.0,0.25108007,0.8632244
2.209072e6,1993.0,1.0863515,2.0444176
2.209072e6,1995.0,1.0958512,1.9667863
2.209072e6,1996.0,1.1503352,1.5630803
2.209072e6,1997.0,0.8007786,1.4578565
2.209072e6,1998.0,0.21701801,0.35437873
2.209072e6,1999.0,0.2493497,0.31263444
2.209072e6,2000.0,1.1597261,1.4655856
2.209072e6,2001.0,1.9472891,1.7441936
2.209073e6,1993.0,0.18207288,0.74426216
2.209073e6,1995.0,0.62696356,1.380723
2.209073e6,1996.0,0.40871415,0.847008
2.209073e6,1997.0,0.16666497,0.31896907
2.209073e6,1998.0,0.053536978,0.12790832
2.209073e6,1999.0,0.14495303,0.34602657
2.209073e6,2000.0,0.4386295,0.6348321
2.209073e6,2001.0,0.20864742,0.4694402
2.209073e6,2002.0,0.17360778,0.37797144
2.209074e6,1993.0,0.65432984,1.6117644
2.209074e6,1995.0,0.7074733,1.1169443
2.209074e6,1996.0,0.55923915,1.0266477
2.209074e6,1997.0,0.14876264,0.22668783
2.209074e6,1998.0,0.16672952,0.3088558
2.209074e6,1999.0,0.2077251,0.51461184
2.209074e6,2000.0,0.7561694,0.91474
2.209074e6,2001.0,1.7176181,1.6998763
2.209074e6,2002.0,0.20771132,0.29411465
2.209075e6,1993.0,0.3435666,0.9946746
2.209075e6,1995.0,0.5594379,1.121321
2.209075e6,1997.0,0.27659452,0.4936063
2.209075e6,1998.0,0.321255,0.7251965
2.209075e6,1999.0,0.07003846,0.18139628
2.209075e6,2000.0,0.37999058,0.5694029
2.209075e6,2001.0,0.7938463,1.0662711
2.209075e6,2002.0,0.2318823,0.43942866
2.209076e6,1993.0,0.4449624,1.318148
2.209076e6,1995.0,0.39217994,1.1776527
2.209076e6,1996.0,0.33629215,0.9978373
2.209076e6,1997.0,0.18249108,0.47031444
2.209076e6,1998.0,0.119108796,0.38985938
2.209076e6,1999.0,0.24854895,0.64739835
2.209076e6,2000.0,0.33180234,0.5732955
2.209076e6,2001.0,0.870593,1.1362983
2.209076e6,2002.0,0.3010287,0.49398857
2.209077e6,1995.0,0.2529256,0.47003868
2.209077e6,1997.0,0.2519248,0.5806546
2.209077e6,1998.0,0.48059297,0.7511143
2.209077e6,2000.0,0.7902482,0.8287311
2.209077e6,2001.0,1.537511,1.566148
2.209077e6,2002.0,0.15733586,0.466297
2.209078e6,1993.0,0.13721776,0.55600303
2.209078e6,1995.0,0.15416577,0.5093047
2.209078e6,1996.0,0.31793526,1.0937846
2.209078e6,1997.0,0.19876042,0.4414271
2.209078e6,1998.0,0.22166182,0.47419092
2.209078e6,1999.0,0.04591405,0.0989358
2.209078e6,2000.0,0.33050278,0.50101453
2.209078e6,2001.0,0.7062531,1.1458936
2.209079e6,1995.0,0.65324306,1.5992445
2.209079e6,1996.0,0.43638352,1.0574775
2.209079e6,1997.0,0.082906984,0.18323518
2.209079e6,1998.0,0.046608802,0.07630125
2.209079e6,1999.0,0.12161735,0.1959908
2.209079e6,2000.0,0.60759276,0.8566731
2.209079e6,2001.0,0.90653265,1.0912626
2.20908e6,1995.0,0.24729188,0.7080561
2.20908e6,1996.0,0.2563625,0.6551309
2.20908e6,1997.0,0.17274098,0.46434054
2.20908e6,2000.0,0.19870703,0.46400845
2.20908e6,2001.0,0.4448243,0.8937114
2.20908e6,2002.0,0.15484476,0.47996953
2.209081e6,1993.0,0.15671764,0.5743878
2.209081e6,1995.0,0.24512222,0.81393915
2.209081e6,1996.0,0.17396544,0.56968975
2.209081e6,1997.0,0.30338448,0.40445065
2.209081e6,1998.0,0.18127523,0.29601032
2.209081e6,1999.0,0.27958992,0.5810575
2.209081e6,2000.0,0.5662896,0.71563184
2.209081e6,2001.0,0.96905446,1.3132194
2.209081e6,2002.0,0.7211576,1.0661957
2.209082e6,1993.0,0.30184618,0.93669844
2.209082e6,1995.0,1.0170792,1.657073
2.209082e6,1996.0,0.8843041,1.374611
2.209082e6,1999.0,0.12044045,0.34618524
2.209082e6,2000.0,0.62562203,0.9638823
2.209082e6,2001.0,0.85400504,1.2147849
2.209083e6,1995.0,0.54854727,1.0355307
2.209083e6,1997.0,0.78311425,1.1690415
2.209083e6,1998.0,0.19330096,0.45729795
2.209083e6,2000.0,0.19716801,0.48131466
2.209083e6,2001.0,0.5253415,1.1018592
2.209085e6,1993.0,0.13157889,0.4975095
2.209085e6,1995.0,0.29905018,0.7340096
2.209085e6,1996.0,0.2858936,0.71408206
2.209085e6,1997.0,0.17814468,0.45861524
2.209085e6,1998.0,0.14995997,0.422542
2.209085e6,1999.0,0.07143412,0.14506213
2.209085e6,2000.0,0.33961752,0.7396759
2.209085e6,2001.0,0.70095354,1.310727
2.209087e6,1995.0,0.9830123,1.7099187
2.209087e6,1996.0,1.1208498,1.8732793
2.209087e6,1997.0,0.13487096,0.3591792
2.209087e6,1998.0,0.4050129,0.62776536
2.209087e6,2000.0,1.3502165,1.7910347
2.209087e6,2001.0,1.8363652,1.8989967
2.209087e6,2002.0,0.26082227,0.44336376
2.209088e6,1995.0,0.6652663,1.4999661
2.209088e6,1997.0,0.4913213,0.8331069
2.209088e6,1998.0,0.33024308,0.54369396
2.209088e6,1999.0,0.1976814,0.25600803
2.209088e6,2000.0,0.5621092,0.765798
2.209088e6,2001.0,1.810237,2.1298351
2.209088e6,2002.0,0.15837151,0.4087289
2.20909e6,1995.0,0.38684332,0.82954025
2.20909e6,1996.0,0.7356064,1.565282
2.20909e6,1997.0,0.42928967,0.74282354
2.20909e6,1998.0,0.13730474,0.29680526
2.20909e6,1999.0,0.38094884,0.65042716
2.20909e6,2000.0,0.3839417,0.5341573
2.20909e6,2001.0,1.1232291,1.442286
2.209091e6,1995.0,0.2359071,0.76820546
2.209091e6,1996.0,0.19755918,0.6346273
2.209091e6,1997.0,0.17210847,0.4506111
2.209091e6,1998.0,0.40440318,0.5959437
2.209091e6,2000.0,0.24211113,0.25390133
2.209091e6,2001.0,1.7136128,1.7202231
2.209092e6,1995.0,0.33684206,1.1396303
2.209092e6,1996.0,0.36152375,1.049939
2.209092e6,1997.0,0.2531225,0.582901
2.209092e6,1999.0,0.14595155,0.28946957
2.209092e6,2000.0,0.29254967,0.54521567
2.209092e6,2001.0,0.5786941,0.9775086
2.209093e6,1995.0,0.23413348,0.76518387
2.209093e6,1996.0,0.19145723,0.6149491
2.209093e6,1998.0,0.0603139,0.22653094
2.209093e6,1999.0,0.06698338,0.21449006
2.209093e6,2000.0,0.13533773,0.29892996
2.209093e6,2001.0,0.59495735,1.0586108
2.209094e6,1993.0,0.24824011,0.51862
2.209094e6,1995.0,0.63036746,1.6769187
2.209094e6,1996.0,0.28199345,0.5410068
2.209094e6,1997.0,0.116922796,0.22169144
2.209094e6,1998.0,0.20656139,0.3014462
2.209094e6,1999.0,0.17293215,0.24112792
2.209094e6,2000.0,0.44922984,0.67336005
2.209094e6,2001.0,1.2143514,1.4889079
2.209094e6,2002.0,0.18367767,0.41397274
2.209095e6,1995.0,0.34340143,1.2546175
2.209095e6,1996.0,0.41511235,1.4988015
2.209095e6,1997.0,0.07786303,0.21838029
2.209095e6,1998.0,0.09205078,0.27167565
2.209095e6,1999.0,0.073431484,0.15023226
2.209095e6,2000.0,0.4656317,0.69565517
2.209095e6,2001.0,0.8669533,1.3179168
2.209096e6,1993.0,0.54621875,1.3157624
2.209096e6,1995.0,0.5618631,1.3243663
2.209096e6,1996.0,0.6113187,1.4254739
2.209096e6,1997.0,0.6901593,0.8685964
2.209096e6,1998.0,0.60605514,0.82125777
2.209096e6,2000.0,0.6805839,0.71372664
2.209096e6,2001.0,1.7038289,1.849437
2.209097e6,1995.0,0.33441874,0.8124852
2.209097e6,1996.0,0.81749475,1.4094372
2.209097e6,1997.0,0.06503721,0.13269827
2.209097e6,1998.0,0.31251884,0.42789173
2.209097e6,1999.0,0.204697,0.42541248
2.209097e6,2000.0,1.2300534,1.361775
2.209097e6,2001.0,2.088928,2.2804472
2.209098e6,1995.0,0.7150271,1.5062734
2.209098e6,1996.0,0.7411114,1.3763196
2.209098e6,1998.0,0.15875174,0.31063202
2.209098e6,1999.0,0.14220381,0.28615084
2.209098e6,2000.0,0.8572318,1.2192127
2.209098e6,2001.0,0.8541329,1.2162199
2.209099e6,1995.0,0.5273117,1.246845
2.209099e6,1996.0,0.8561011,1.4433647
2.209099e6,1997.0,0.8073668,1.016107
2.209099e6,1998.0,0.3298785,0.44701415
2.209099e6,2000.0,0.43093246,0.44515252
2.209099e6,2001.0,1.3892772,1.4366603
2.209099e6,2002.0,0.3194182,0.79095954
2.2091e6,1995.0,1.3063492,1.7687063
2.2091e6,1996.0,0.76347166,1.0685077
2.2091e6,1997.0,0.34616095,0.6701225
2.2091e6,1998.0,0.28123683,0.5963618
2.2091e6,2000.0,0.567067,0.8635498
2.2091e6,2001.0,1.0497366,1.1459727
2.209101e6,1995.0,0.7874688,1.6392951
2.209101e6,1996.0,0.82674783,1.1974093
2.209101e6,1997.0,0.48700175,0.7004361
2.209101e6,1998.0,0.52977574,0.73301333
2.209101e6,2000.0,0.6535506,0.940343
2.209101e6,2001.0,1.6123753,1.5005255
2.209102e6,1995.0,0.5965439,1.6752348
2.209102e6,1997.0,0.3180577,0.6963631
2.209102e6,1998.0,0.25291428,0.7269099
2.209102e6,2000.0,0.22989564,0.4004876
2.209102e6,2001.0,0.5963841,0.9920604
2.209102e6,2002.0,0.35254318,1.0716406
2.209103e6,1995.0,0.53835845,1.3643203
2.209103e6,1997.0,0.5813138,1.2962946
2.209103e6,1998.0,0.3288582,0.83532274
2.209103e6,1999.0,0.18090618,0.4585913
2.209103e6,2000.0,0.24550396,0.42291966
2.209103e6,2001.0,0.8656116,1.1970336
2.209103e6,2002.0,0.30907536,0.65990156
2.209104e6,1995.0,0.32575893,0.5360053
2.209104e6,1996.0,0.4367421,0.72076106
2.209104e6,1997.0,0.27007157,0.57022804
2.209104e6,1998.0,0.12212956,0.2758434
2.209104e6,2000.0,0.41880614,0.6237759
2.209104e6,2001.0,0.9064596,1.3308082
2.209105e6,1995.0,0.8554608,1.8164179
2.209105e6,1996.0,0.5566436,1.2295053
2.209105e6,1997.0,0.34420127,0.9392214
2.209105e6,1998.0,0.35128072,0.9293241
2.209105e6,2000.0,0.5746229,0.91531926
2.209105e6,2001.0,1.3987701,1.7430578
2.209105e6,2002.0,0.18319319,0.45406008
2.209106e6,1995.0,1.3328859,1.4208742
2.209106e6,1996.0,0.80258715,1.0692316
2.209106e6,1997.0,0.45592564,0.70101684
2.209106e6,1998.0,0.2759579,0.4613805
2.209106e6,2000.0,1.3984679,1.4665699
